ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002060755-25-000023	YES	101	0002074113	Vesalius Longevity Labs (Canada) Inc.	1500 - 1055 WEST GEORGIA STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6E 4N7	604 687-7130	BRITISH COLUMBIA, CANADA							Corporation		withinFiveYears	2024
0001531360-25-000002	YES	101	0001531360	Ping Emerging Markets Macro Fund, LP	C/O CAMPBELL CORPORATE SERVICES LIMITED	4FL. WILLOW HOUSE, CRICKET SQR. BOX 268	GEORGE TOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	646-237-5123	DELAWARE							Limited Partnership		overFiveYears	
0002075138-25-000001	YES	101	0002075138	Asylon Robotics CMG, LLC	415 EAST 57TH STREET	Apartment 1205	NEW YORK	NY	NEW YORK	10022	914-318-8714	NEW YORK							Limited Liability Company		withinFiveYears	2025
0001745397-25-000003	YES	101	0002021178	Sound Point Senior Floating Rate Income Master Fund, L.P.	375 PARK AVENUE	34TH FLOOR	NEW YORK	NY	NEW YORK	10152	212-895-2280	DELAWARE							Limited Partnership		withinFiveYears	2024
0002074987-25-000001	YES	101	0002074987	Kapwa Capital Fila Manila a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002004245-25-000003	YES	101	0002004245	Providence Dental Partners LLC	1000 WILLIAMS MILL ROAD NE		ATLANTA	GA	GEORGIA	30306	(616) 308-5125	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001843087-25-000002	YES	101	0001843087	Kanin Energy, Inc.	4200 San Jacinto Street		Houston	TX	TEXAS	77004-4853	7605858957	DELAWARE							Corporation		withinFiveYears	2020
0001787352-25-000002	YES	101	0001787352	Nuclein, LLC	8305 Cross Park Dr		AUSTIN	TX	TEXAS	78754	512-879-3301	TEXAS							Limited Liability Company		overFiveYears	
0000891839-25-000010	YES	101	0001773708	Kioxia Holdings Corp	3-1-21, SHIBAURA, MINATO-KU		TOKYO	M0	JAPAN	108-0023	81-3-6478-2310	JAPAN				Toshiba Memory Holdings Corp			Corporation		overFiveYears	
0002075243-25-000002	YES	101	0002075250	DAI INVESTORS - A SERIES OF STARTUPNV MASTER LLC	450 SINCLAIR STREET		RENO	NV	NEVADA	89501	7753939701	NEVADA							Limited Liability Company		withinFiveYears	2025
0001745397-25-000002	YES	101	0001745397	FEG Select LLC	201 E. FIFTH ST., SUITE 1600		CINCINNATI	OH	OHIO	45202	5139774400	DELAWARE							Limited Liability Company		overFiveYears	
0002074083-25-000002	YES	101	0002074083	Salisbury NC Industrial 7 LLC	24 CHURCH STREET		MONTCLAIR	NJ	NEW JERSEY	07042	2122066000	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2025
0002074991-25-000001	YES	101	0002074991	252 Meeting LLC	36 BROAD STREET		CHARLESTON	SC	SOUTH CAROLINA	29401	8433756622	SOUTH CAROLINA							Limited Liability Company		withinFiveYears	2025
0001966646-25-000002	YES	101	0001966646	INTERSTATE FUSION VENTURES, LP	1611 AKRON PENINSULA ROAD, SUITE A		AKRON	OH	OHIO	44313	330.475.1692	OHIO	Akron Fusion Investment Partners Fund II, L.P.	I80 Ventures, LP					Limited Partnership		withinFiveYears	2021
0000905148-25-002272	YES	101	0001524442	Gresham Real Assets Strategies, L.P.	333 West Wacker Drive, Suite 700		Chicago	IL	ILLINOIS	60606	312-960-0231	DELAWARE							Limited Partnership		overFiveYears	
0002026005-25-000007	YES	101	0002026005	EXCELSIOR INVESTMENT HIGH DELTA FUND L.P.	8967 SW 117ST STREET		MIAMI	FL	FLORIDA	33167	(305) 773-6325	DELAWARE							Limited Partnership		withinFiveYears	2024
0002063402-25-000002	YES	101	0002063402	PIC Yield Fund, LLC	130 DUTCHMAN BLVD.		IRMO	SC	SOUTH CAROLINA	29063	803-381-4811	WYOMING							Limited Liability Company		withinFiveYears	2025
0001815410-25-000001	YES	101	0001815410	Sands Capital Team Fund, L.P.	C/O SANDS CAPITAL MANAGEMENT, LLC	1000 WILSON BOULEVARD, SUITE 3000	ARLINGTON	VA	VIRGINIA	22209	703-562-4000	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP	withinFiveYears	2020
0002075243-25-000001	YES	101	0002075243	OTSY INVESTORS - A SERIES OF WESTERN FRONTIER MASTER LLC	450 SINCLAIR STREET		RENO	NV	NEVADA	89501	7753939701	NEVADA							Limited Liability Company		withinFiveYears	2025
0000905148-25-002271	YES	101	0001524441	Gresham Private Equity Strategies, L.P.	333 West Wacker Drive, Suite 700		Chicago	IL	ILLINOIS	60606	312-960-0231	DELAWARE							Limited Partnership		overFiveYears	
0002026950-25-000003	YES	101	0002026950	Enzy Technologies LLC	4100 Chapel Ridge Road, Suite 300		Lehi	UT	UTAH	84043	801.691.9978	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002074901-25-000001	YES	101	0002074901	OPX2025 Shield AI, a Series of Opulentia Ventures X LLC	3408 MEYER WOODS LN		FAIRFAX	VA	VIRGINIA	22033	7034014905	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002075197-25-000001	YES	101	0002075197	SV Xonaspace Coinvest, LLC	199 1ST STREET #210		LOS ALTOS	CA	CALIFORNIA	94022	650-394-3488	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002074814-25-000001	YES	101	0002074814	MAVRYK CAPITAL LLC	8 THE GREEN SUITE A		DOVER	DE	DELAWARE	19901	727-300-1099	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000905148-25-002270	YES	101	0001676992	Altai Capital Osprey, LLC	9040 Sunset Blvd, Suite 1004		West Hollywood	CA	CALIFORNIA	90069	949-326-9612	DELAWARE							Limited Liability Company		overFiveYears	
0001952805-25-000002	YES	101	0001952805	NuCicer, Inc.	7661 Becker Road		Davis	CA	CALIFORNIA	95618	(530) 304-0760	DELAWARE	CicerPro, Inc.						Corporation		overFiveYears	
0000919574-25-003843	YES	101	0002064530	Bonside Premiere Fund II, LP	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE				Bonside Premier Fund II, LP			Limited Partnership		withinFiveYears	2023
0000919574-25-003841	YES	101	0002064531	Bonside Premiere Fund, LP	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE				Bonside Premier Fund, LP			Limited Partnership		withinFiveYears	2022
0002074130-25-000001	YES	101	0002074130	Long Weekend Texas, LP	919 SHIRKMERE RD.		HOUSTON	TX	TEXAS	77008	281.477.5038	TEXAS							Limited Partnership		withinFiveYears	2025
0002067132-25-000003	YES	101	0002067132	Crown Point Real Estate Partners LLC	6022 ROCKWELL STREET		OAKLAND	CA	CALIFORNIA	94618	650-619-5933	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002074136-25-000001	NO	102	0002074135	HI Fund V Blocker, L.P.	1 ROYAL PLAZA, ROYAL AVENUE		ST PETER PORT	Y7	GUERNSEY	GY1 2HL	44 20 3530 3155	GUERNSEY							Limited Partnership		withinFiveYears	2025
0002074136-25-000001	NO	103	0002074133	Helios Investors V (Mauritius), L.P.	INTERCONTINENTAL TRUST LIMITED, LEVEL 5	ALEXANDER HOUSE 35 CYBERCITY	EBENE	O4	MAURITIUS	72201	(230) 403 0800	MAURITIUS							Limited Partnership		withinFiveYears	2025
0002074136-25-000001	YES	101	0002074136	Helios Investors V, L.P.	1 ROYAL PLAZA, ROYAL AVENUE		ST PETER PORT	Y7	GUERNSEY	GY1 2HL	44 20 3530 3155	GUERNSEY							Limited Partnership		withinFiveYears	2025
0001683168-25-004817	YES	101	0002068227	US Standard Capital Fund LLC	5120 WOODWAY DRIVE	10TH FLOOR	HOUSTON	TX	TEXAS	77056	346-560-7888	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002071244-25-000001	YES	101	0002071244	TDR Capital Amber Co-Investment L.P.	20 BENTINCK STREET		LONDON	X0	UNITED KINGDOM	W1U 2EU	0044 (0)20 7399 4200	UNITED KINGDOM							Limited Partnership		withinFiveYears	2024
0002070730-25-000001	YES	101	0002070730	Storage Units Ground Lease Columbia, LLC	698 N. MAITLAND AVE., SUITE 203		MAITLAND	FL	FLORIDA	32751	8889777830	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001609415-25-000002	YES	101	0001609415	Graham Institutional Partners, LP	80 PEACHTREE RD	SUITE 110	ASHEVILLE	NC	NORTH CAROLINA	28803	(212) 808-7430	DELAWARE							Limited Partnership		overFiveYears	
0001873404-25-000002	YES	101	0001873404	Savanna Biotherapeutics, Inc.	C/O UNIVERSITY LAB PARTNERS, CURIE HALL	1 UNIVERSITY DRIVE	ALISO VIEJO	CA	CALIFORNIA	92656	716-969-2573	DELAWARE				NovoGlia, Inc.			Corporation		withinFiveYears	2020
0002075205-25-000001	YES	101	0002075205	Blacklake SPV I LLC	411 BRAZOS STREET	SUITE 207	AUSTIN	TX	TEXAS	78701	914-874-6118	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002074867-25-000001	YES	101	0002074867	1st American Nuclear Co.	323 WELLSIAN WAY		RICHLAND	WA	WASHINGTON	99352	8337368841	DELAWARE							Corporation		withinFiveYears	2025
0002059187-25-000003	YES	101	0002059187	OpsSeur at Jackson, LLC	6442 PLATT AVE STE 1603		WEST HILLS	CA	CALIFORNIA	91307	818.452.3916	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002075030-25-000001	YES	101	0002075030	Arkview Capital Co-Invest V, LP	263 TRESSER BLVD, 9TH FLOOR		STAMFORD	CT	CONNECTICUT	06901	8456423183	DELAWARE							Limited Partnership		withinFiveYears	2024
0001977037-25-000011	YES	101	0002021497	Carlyle Realty Coinvestment X B, L.P.	1001 PENNSYLVANIA AVENUE, NW	SUITE 220 SOUTH	WASHINGTON	DC	DISTRICT OF COLUMBIA	20004	202-729-5656	DELAWARE							Limited Partnership		withinFiveYears	2023
0001977037-25-000010	YES	101	0002021488	Carlyle Realty Coinvestment X A, L.P.	1001 PENNSYLVANIA AVENUE, NW	SUITE 220 SOUTH	WASHINGTON	DC	DISTRICT OF COLUMBIA	20004	202-729-5656	DELAWARE							Limited Partnership		withinFiveYears	2023
0002072551-25-000002	YES	101	0002068665	Spark GHC Wildcat, L.P.	6040 ENTERPRISE PARKWAY	SUITE 500	SOLON	OH	OHIO	44139	4407960550	DELAWARE							Limited Partnership		withinFiveYears	2025
0002074458-25-000001	YES	101	0002074458	Prana Tech Ventures Fund 1, LP	24 TEN EYCK PL		EDISON	NJ	NEW JERSEY	08820	7329867715	DELAWARE							Limited Partnership		withinFiveYears	2025
0002070076-25-000001	YES	101	0002070076	Castlerock Biofuels, LLC	1101 SYMONDS AVE	SUITE 500	WINTER PARK	FL	FLORIDA	32789	646-812-6744	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002072551-25-000001	YES	101	0002072551	Spark GHC Wayne, L.P.	6040 ENTERPRISE PARKWAY	SUITE 500	SOLON	OH	OHIO	44139	4407960550	DELAWARE							Limited Partnership		withinFiveYears	2025
0000919574-25-003837	YES	101	0002067105	Bonside Flagship Rise Co-Invest LLC	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0000919574-25-003836	YES	101	0002067103	Bonside Flagship Co-Invest 1 LLC	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001013594-25-000786	YES	101	0001859866	Enhalus Intertidal Overseas, Ltd.	C/O MAPLES CORPORATE SERVICES LIMITED	BOX 309, UGLAND HOUSE	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	(212) 457-3160	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2021
0000919574-25-003833	YES	101	0002064532	Bonside Flagship Fund LP	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Partnership		withinFiveYears	2024
0000919574-25-003832	YES	101	0002067067	Bonside Series, LLC - Series 137	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003829	YES	101	0002071791	Bonside Series, LLC - Series 136	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003828	YES	101	0002067019	Bonside Series, LLC - Series 135	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001231919-25-000092	YES	101	0002069619	BackOps-ai Inc.	8 THE GREEN	SUITE A	DOVER	DE	DELAWARE	19901	(628) 244-3931	DELAWARE							Corporation		withinFiveYears	2024
0000919574-25-003826	YES	101	0002065166	Bonside Series, LLC - Series 134	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000777917-25-000097	YES	101	0000777917	PRUCO LIFE INSURANCE CO	213 WASHINGTON ST		NEWARK	NJ	NEW JERSEY	07102	860-534-8057	ARIZONA							Corporation		overFiveYears	
0002024425-25-000002	YES	101	0002024425	OKEANOS VENTURE PARTNERS II LLC-SERIES 124	440 MONTICELLO AVE	STE 1802 PMB 98895	NORFOLK	VA	VIRGINIA	23510	703-929-0784	DELAWARE							Limited Liability Company		withinFiveYears	2022
0000919574-25-003823	YES	101	0002067004	Bonside Series, LLC - Series 133	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003822	YES	101	0002065167	Bonside Series, LLC - Series 130	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002074685-25-000001	YES	101	0002074685	Gold Medal Girls Ltd Liability Co	C/O EVAN BERNARDIN PRODUCTIONS LLC	630 NINTH AVENUE, SUITE 610	NEW YORK	NY	NEW YORK	10036	212-589-5426	NEW YORK							Limited Liability Company		withinFiveYears	2025
0002075266-25-000001	YES	101	0002075266	Childfree Trust, LLC	1483 N MOUNT JULIET RD #342		MOUNT JULIET	TN	TENNESSEE	37122	6622221181	TENNESSEE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003819	YES	101	0002065168	Bonside Series, LLC - Series 128	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003818	YES	101	0002065169	Bonside Series, LLC - Series 127	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003816	YES	101	0002065170	Bonside Series, LLC - Series 126	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-003813	YES	101	0002065171	Bonside Series, LLC - Series 125	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0000919574-25-003811	YES	101	0002065172	Bonside Series, LLC - Series 124	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002075225-25-000001	YES	101	0002075225	TILL MUSICAL LLC	1219 WEST GRANVILLE AVENUE	#2B	CHICAGO	IL	ILLINOIS	60660	(773) 443-9621	ILLINOIS							Limited Liability Company		withinFiveYears	2025
0000919574-25-003809	YES	101	0002065173	Bonside Series, LLC - Series 123	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001013594-25-000785	YES	101	0001837296	Enhalus Intertidal Domestic, LP	505 PARK AVENUE	SUITE 603	NEW YORK	NY	NEW YORK	10022	(212) 457-3160	DELAWARE							Limited Partnership		withinFiveYears	2020
0002069699-25-000021	YES	101	0001791607	Tolou Investment Fund, L.P.	36 WEST 44TH STREET		NEW YORK	NY	NEW YORK	10036	212-575-2100	DELAWARE							Limited Partnership		overFiveYears	
0000919574-25-003807	YES	101	0002065174	Bonside Series, LLC - Series 122	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0000919574-25-003805	YES	101	0002065175	Bonside Series, LLC - Series 121	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0000919574-25-003803	YES	101	0002065176	Bonside Series, LLC - Series 120	159 W 25TH STREET	SUITE 513	NEW YORK	NY	NEW YORK	10011	269-806-0201	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001980396-25-000002	YES	101	0001980396	TREN 4 LLC	728 JOHNS WELL CT.		ARGYLE	TX	TEXAS	76226	(214) 924-8640	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002074583-25-000001	YES	101	0002074583	Series 42-1, a series of StartEngine Private LLC	4100 ALAMEDA AVE		BURBANK	CA	CALIFORNIA	91505	9999999999	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002075190-25-000001	YES	101	0002075190	Tensor Black, Inc.	6809 MAIN STREET, UNIT #920		CINCINNATI	OH	OHIO	45244	513-708-2110	DELAWARE							Corporation		withinFiveYears	2024
0002023558-25-000001	YES	101	0002023558	MVP Opportunity Fund VI LLC Series 24A	152 MADISON AVENUE	7TH FLOOR	NEW YORK	NY	NEW YORK	10016	212-858-9900	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002061927-25-000001	YES	101	0002061927	PCIP I ML Coinvest Cayman (Feeder), LP	1111 W. 6TH ST.	BLDG. A SUITE 200	AUSTIN	TX	TEXAS	78703	512-610-2910	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002069465-25-000001	YES	101	0002069465	Chispa VC Cyber Seed Fund I, LP	734 PAGE ST.		SAN FRANCISCO	CA	CALIFORNIA	94117	512-658-2639	DELAWARE							Limited Partnership		withinFiveYears	2025
0001626649-25-000003	YES	101	0001626649	Silicon Ranch Corp	222 Second Avenue South	Suite 1900	NASHVILLE	TN	TENNESSEE	37201	615-577-4611	DELAWARE							Corporation		overFiveYears	
0002062149-25-000001	YES	101	0002062149	PCIP I ML Coinvest US (Feeder), LP	1111 W. 6TH ST.	BLDG. A SUITE 200	AUSTIN	TX	TEXAS	78703	512-610-2910	DELAWARE							Limited Partnership		withinFiveYears	2025
0002074745-25-000001	YES	101	0002074745	Viridian Metals Inc.	2000 - 1111 WEST GEORGIA ST.		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6E 4G2	6046844535	BRITISH COLUMBIA, CANADA							Corporation		withinFiveYears	2021
0002059648-25-000002	YES	101	0002059648	PCIP I ML Coinvest, LP	1111 W. 6TH ST.	BLDG. A SUITE 200	AUSTIN	TX	TEXAS	78703	512-610-2910	DELAWARE							Limited Partnership		withinFiveYears	2025
0002069397-25-000001	YES	101	0002069397	AK-0423 Fund VIII, a series of Kearny Jackson, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002075112-25-000001	YES	101	0002075112	She Rides Shotgun Project LLC	840 S RANCHO DRIVE	SUITE 4-910	LAS VEGAS	NV	NEVADA	89106	8058570696	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002074615-25-000001	YES	101	0002074615	nVenue Inc.	8 THE GREEN, SUITE R		DOVER	DE	DELAWARE	19901	(302) 241-0613	DELAWARE							Corporation		overFiveYears	
0002074668-25-000002	YES	101	0002074668	Epic FastWave Ventures QP Ext LLC	1207 SW 112TH STREET		GAINESVILLE	FL	FLORIDA	32607	352-356-2530	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002074631-25-000002	YES	101	0002074631	EPIC SPROUT VENTURES LLC	1207 SW 112TH STREET		GAINESVILLE	FL	FLORIDA	32607	352-356-2530	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002074080-25-000001	YES	101	0002074080	Bagels & Co.	517 IDLEWYLD DR		FT. LAUDERDALE	FL	FLORIDA	33301	5088795700	DELAWARE							Corporation		withinFiveYears	2023
0002074671-25-000002	YES	101	0002074671	Epic FastWave Ventures AI Ext LLC	1207 SW 112TH STREET		GAINESVILLE	FL	FLORIDA	32607	352-356-2530	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001681785-25-000003	YES	101	0001681785	Vermilion Global Macro Fund, LP	101 S. REID STREET	SUITE 307	SIOUX FALLS	SD	SOUTH DAKOTA	57103	612-961-9969	DELAWARE							Limited Partnership		overFiveYears	
0002074620-25-000001	YES	101	0002074620	Sherwood Coinvestment, L.P.	C/O OCORIAN FUND SERVICES (JERSEY) LTD	26 NEW STREET	ST HELIER	Y9	JERSEY	JE2 3RA	44 1534 507264	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP	withinFiveYears	2025
0001981522-25-000004	YES	101	0001981522	9606 - Acies PC Fund III LP	16192 COASTAL HIGHWAY		LEWES	DE	DELAWARE	19958	(312)684-1412	DELAWARE							Limited Partnership		withinFiveYears	2023
0002075129-25-000001	YES	101	0002075129	Garner Bagnal Sidecar OI LP	2 BETHESDA METRO CENTER, SUITE 500		BETHESDA	MD	MARYLAND	20814	(301) 377-2747	DELAWARE							Limited Partnership		withinFiveYears	2025
0002074650-25-000001	YES	101	0002074650	TQ Ventures IV LP	408 WEST 14TH STREET	4TH FLOOR	NEW YORK	NY	NEW YORK	10014	6198881952	DELAWARE							Limited Partnership		withinFiveYears	2025
0002063407-25-000012	YES	101	0002072275	Leapfrog Capital, L.P.	364 UNIVERSITY AVENUE		PALO ALTO	CA	CALIFORNIA	94301	650-241-0701	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002058891-25-000001	YES	101	0002058891	PR-0224 Fund I, a series of Unpopular VC, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002063407-25-000011	YES	101	0001300407	Braeside Capital, L.P.	14841 DALLAS PARKWAY	SUITE 415	DALLAS	TX	TEXAS	75254	214.276.9001	TEXAS				Braeside Capital LP			Limited Partnership		overFiveYears	
0002063407-25-000010	YES	101	0001501561	Braeside Capital II, L.P.	14841 DALLAS PARKWAY	SUITE 415	DALLAS	TX	TEXAS	75254	214.276.9001	TEXAS							Limited Partnership		overFiveYears	
0002070767-25-000001	YES	101	0002070767	NU-0521 Fund III, a series of Chris Golda Investments, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0000902664-25-002836	YES	101	0001868746	RainTree Credit Opportunity Fund Ltd	C/O RAINTREE CREDIT OPPORTUNITY FUND LTD	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	713-275-0180	CAYMAN ISLANDS							Other	Cayman Islands exempted company	withinFiveYears	2020
0000902664-25-002835	YES	101	0001523903	DL Partners Opportunities Fund Ltd	C/O DL PARTNERS OPPORTUNITIES FUND LTD	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	44-20-7096-6900	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
