ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002125955-26-000001	YES	101	0002125955	Terraferma I, a series of Capitalize Investments LLC	1887 WHITNEY MESA DR #8885		HENDERSON	NV	NEVADA	89014	4152095902	DELAWARE							Limited Liability Company		withinFiveYears	2026
0000906791-26-000055	YES	101	0002121991	Forest Road Credit Metric Fund LP	2121 AVENUE OF THE STARS	SUITE 2450	LOS ANGELES	CA	CALIFORNIA	90067	302-265-0167	DELAWARE							Limited Partnership		withinFiveYears	2026
0000921895-26-000847	YES	101	0001701496	683 Capital Partners Offshore, Ltd.	C/O SERVICES CAYMAN LIMITED	BOX 1008, WILLOW HOUSE, CRICKET SQUARE	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1001	(212) 554-2389	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0000945621-26-000507	YES	101	0002109901	Parametric Core Extension Fund LLC: Target Stock 2.1	ONE POST OFFICE SQUARE		BOSTON	MA	MASSACHUSETTS	02109	617-482-8260	DELAWARE							Other	Series of a limited liability company	withinFiveYears	2026
0002125287-26-000001	YES	101	0002125287	Fenway Investco LLC	201 JONES ROAD	3RD FLOOR WEST	WALTHAM	MA	MASSACHUSETTS	02451	781-489-7100	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002126085-26-000001	YES	101	0002126085	Guac I, a series of Capitalize Investments LLC	1887 WHITNEY MESA DR #8885		HENDERSON	NV	NEVADA	89014	4152095902	DELAWARE							Limited Liability Company		withinFiveYears	2026
0000945621-26-000506	YES	101	0002109898	Parametric Core Extension Fund LLC: Target Stock 1.1	ONE POST OFFICE SQUARE		BOSTON	MA	MASSACHUSETTS	02109	617-482-8260	DELAWARE							Other	Series of a limited liability company	withinFiveYears	2026
0002070541-26-000001	YES	101	0002070541	Asia2G Capital Fund II, L.P.	3536 GOLDEN STATE DRIVE		SANTA CLARA	CA	CALIFORNIA	95051	408-560-8823	DELAWARE							Limited Partnership		withinFiveYears	2025
0002098715-26-000001	YES	101	0002098715	1517 Fund - SPV S, L.P.	115 W. COLORADO AVENUE		TELLURIDE	CO	COLORADO	81435	(203) 613-9538	DELAWARE							Limited Partnership		withinFiveYears	2025
0001856686-26-000003	YES	101	0001856686	Blue Owl Credit Income Corp. iCapital Offshore Access Fund SPC	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	(212) 994-7400	CAYMAN ISLANDS				Owl Rock Core Income Offshore Access Fund SPC			Other	Segregated Portfolio Company	withinFiveYears	2021
0002085124-26-000001	YES	101	0002085124	Passco Vero Beach DST	2050 MAIN STREET	SUITE 650	IRVINE	CA	CALIFORNIA	92614	9494421000	DELAWARE							Other	Statutory Trust	withinFiveYears	2025
0002105401-26-000002	YES	101	0002105401	EquityZen Growth Technology Fund LLC - Series 2250	1 NEW YORK PLAZA	12TH FLOOR	NEW YORK	NY	NEW YORK	10004	8774906121	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002110308-26-000002	YES	101	0002110308	AEI Healthcare Portfolio VII DST	30 7TH E STE 1300		ST. PAUL	MN	MINNESOTA	55101	651-227-7333	DELAWARE							Other	Statutory Trust	withinFiveYears	2026
0001437749-26-010596	YES	101	0001780950	ByHeart, Inc.	131 Varick Street	11th Floor	New York	NY	NEW YORK	10013	646-933-3208	DELAWARE	Second Science, Inc.						Corporation		overFiveYears	
0002123124-26-000001	YES	101	0002123124	Golding LEA SCSp SICAV-FIAR - LEA Mittelstandspartner III / III-A	6, AVENUE MARIE-THERESE		LUXEMBOURG	N4	LUXEMBOURG	L-2132	011 352 26 2734 810	LUXEMBOURG							Other	SPECIAL LIMITED PARTNERSHIP	withinFiveYears	2025
0002125870-26-000001	YES	101	0002125870	AGI Investors - iCapital Access Fund, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	(212) 994-7400	DELAWARE							Limited Partnership		withinFiveYears	2026
0002123145-26-000001	YES	101	0002123145	Golding LEA SCSp SICAV-FIAR - LEA Mittelstandspartner II / II-A	6, AVENUE MARIE-THERESE		LUXEMBOURG	N4	LUXEMBOURG	L-2132	011 352 26 2734 810	LUXEMBOURG							Other	SPECIAL LIMITED PARTNERSHIP	withinFiveYears	2025
0002122241-26-000001	YES	101	0002122241	TF Capital Investments I LLC	CO SERVICES CAYMAN LIMITED, 10008	WILLOW HOUSE, CRICKET SQUARE	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1001	2034248021	DELAWARE							Limited Liability Company		withinFiveYears	2026
0001437749-26-010592	YES	101	0001692028	4C Medical Technologies, Inc.	6655 Wedgwood Road N	Suite 160	Maple Grove	MN	MINNESOTA	55311	952-334-4363	DELAWARE	4C Medical, Inc.						Corporation		overFiveYears	
0001814554-26-000056	YES	101	0002124842	FC Penn Mark JV, LLC	430 NE 5TH AVE.		DELRAY BEACH	FL	FLORIDA	33483	561-588-0132	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002118506-26-000001	YES	101	0002118506	OKEANOS VENTURE PARTNERS II LLC-SERIES 175	440 MONTICELLO AVE	STE 1802 PMB 98895	NORFOLK	VA	VIRGINIA	23510	7039290784	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002105408-26-000002	YES	101	0002105408	EquityZen Growth Technology Fund LLC - Series 2244	1 New York Plaza	12th Floor	New York	NY	NEW YORK	10004	(877) 490-6121	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002083716-26-000001	YES	101	0002083716	DAMREV Labs, LLC	1309 COFFEEN AVENUE	STE 1200	SHERIDAN	WY	WYOMING	82801	0725192089	WYOMING							Limited Liability Company		withinFiveYears	2025
0002120502-26-000001	YES	101	0002120502	SKCP VI Stenmark Co-Invest, L.P.	430 PARK AVE	18TH FLOOR	NEW YORK	NY	NEW YORK	10022	(212) 826-2700	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0001925577-26-000002	YES	101	0001925577	Steals Commerce, Inc.	495 W 1425 N		LAYTON	UT	UTAH	84041	801-390-8187	DELAWARE							Corporation		overFiveYears	
0002121999-26-000001	YES	101	0002121999	Series 2026, A Series of Strong Ventures Nova IV, L.P.	3435 WILSHIRE BLVD	14TH FLOOR	LOS ANGELES	CA	CALIFORNIA	90010	310-401-6487	DELAWARE							Limited Partnership		withinFiveYears	2026
0002065427-26-000001	YES	101	0002065427	AAA Advantage Home Care Inc.	4 PEDDLERS ROW	#1150	NEWARK	DE	DELAWARE	19702	(404) 281-0484	DELAWARE							Corporation		withinFiveYears	2023
0002123314-26-000001	YES	101	0002123314	FDC DATABENTO LLC	C/O FIFTH DOWN CAP LLC	370 GROVE ST.	NEEDHAM	MA	MASSACHUSETTS	02492	508-599-2308	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002108298-26-000001	YES	101	0002108298	Analytical Biotech Fund, LP	575 MADISON AVENUE	SUITE 1400	NEW YORK	NY	NEW YORK	10022	646-723-1904	DELAWARE							Limited Partnership		withinFiveYears	2026
0001013594-26-000408	YES	101	0001976851	Titan PrismRe LP	45 ROCKEFELLER PLAZA	FIFTH FLOOR	NEW YORK	NY	NEW YORK	10111	212-549-5471	DELAWARE							Limited Partnership		withinFiveYears	2023
0002111146-26-000001	YES	101	0002111146	ALC 133 L.P.	18881 VON KARMAN AVE	SUITE 1000	IRVINE	CA	CALIFORNIA	92612	562-449-0139	CALIFORNIA							Limited Partnership		withinFiveYears	2025
0002125365-26-000001	YES	101	0002125365	Lansing Street Real Estate Fund LLC - Series AY	124 S MAPLE STREET	SUITE 325	AMBLER	PA	PENNSYLVANIA	19002	2157182063	DELAWARE							Limited Liability Company		withinFiveYears	2026
0001931029-26-000001	YES	101	0001931029	Hayfin Tactical Solutions Fund (US Parallel) LP	C/O HAYFIN CAPITAL MANAGEMENT LLP	65 Davies Street	LONDON	X0	UNITED KINGDOM	W1K 5JL	442070742900	DELAWARE	Hayfin Tactical Credit Fund (US Parallel) LP						Limited Partnership		withinFiveYears	2022
0002125279-26-000001	YES	101	0002125279	Linse Capital Stellar II LP	200 S. VIRGINIA STREET	FLOOR 8, PMB #1346127	RENO	NV	NEVADA	89501	775-298-5350	DELAWARE							Limited Partnership		withinFiveYears	2026
0000919574-26-001982	YES	101	0002010070	Caravela Energy Fund LP	19 OLD KING'S HWY S	SUITE 330	DARIEN	CT	CONNECTICUT	06820	203-200-0636	DELAWARE							Limited Partnership		withinFiveYears	2022
0001999371-26-007308	YES	101	0001996801	NOXX Therapeutics, Inc.	3000 MILITARY TRAIL #103		BOCA RATON	FL	FLORIDA	33431	520-904-8396	DELAWARE				MIRA ONCOLOGY, INC.			Corporation		withinFiveYears	2023
0000919574-26-001980	YES	101	0002010154	Caravela Energy Fund Offshore Ltd	C/O HARNEYS FIDUCIARY (CAYMAN) LIMITED	103 SOUTH CHURCH STREET, PO BOX 10240	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1002	203-200-0636	CAYMAN ISLANDS							Other	Cayman Island Exempted Company	withinFiveYears	2023
0002066035-26-000002	YES	101	0002066035	Corazon Capital IV LP	350 N. ORLEANS ST	SUITE 9000N	CHICAGO	IL	ILLINOIS	60654	312-952-1654	DELAWARE							Limited Partnership		withinFiveYears	2025
0002123512-26-000001	YES	101	0002123512	SGP - BB Financial, LLC	4521 SHARON ROAD, SUITE 275		CHARLOTTE	NC	NORTH CAROLINA	28211	7049094500	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2025
0002109889-26-000001	YES	101	0002109889	Series 11-2, a series of StartEngine Private Funds LLC	4100 ALAMEDA AVE	Floor 3	BURBANK	CA	CALIFORNIA	91505	5163823479	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002066914-26-000001	YES	101	0002066914	AUGUREY VENTURES III, SERIES ANDURIL C	33 S WOOD AVENUE	SUITE 600	ISELIN	NJ	NEW JERSEY	08830	8552848739	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002066915-26-000001	YES	101	0002066915	AUGUREY VENTURES II, SERIES ANDURIL C	33 S WOOD AVENUE	SUITE 600	ISELIN	NJ	NEW JERSEY	08830	8552848739	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002066916-26-000001	YES	101	0002066916	AUGUREY VENTURES I - SERIES ANDURIL C	33 S WOOD AVENUE	SUITE 600	ISELIN	NJ	NEW JERSEY	08830	8552848739	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001992691-26-000001	YES	101	0001992691	Antaris, Inc.	153 2ND STREET SUITE 103		LOS ALTOS	CA	CALIFORNIA	94022	650-619-5079	DELAWARE	Astira, Inc.						Corporation		withinFiveYears	2021
0002121434-26-000001	YES	101	0002121434	Quantum Technologies Investors 5 LP - Series 1	260 WEST END AVENUE, APT. 5A		NEW YORK	NY	NEW YORK	10023	619-318-4290	DELAWARE							Limited Partnership		withinFiveYears	2026
0001213900-26-037147	YES	101	0002115478	RealWise AI Technologies Inc.	475 SOUTH GRAND CENTRAL PARKWAY		LAS VEGAS	NV	NEVADA	89106	929-656-3000	NEVADA							Corporation		withinFiveYears	2025
0002062955-26-000001	YES	101	0002062955	Golub Capital Direct Lending Fund, L.P., Series SU-A	C/O GOLUB ONSHORE GP 4, LLC	8015 W. KENTON CIRCLE, 2ND FLOOR	HUNTERSVILLE	NC	NORTH CAROLINA	28078	(312) 205-5050	DELAWARE							Limited Partnership		withinFiveYears	2024
0002098331-26-000001	YES	101	0002098331	aMBR Genomics, Inc.	504 S. ROSA ROAD	SUITE 200	MADISON	WI	WISCONSIN	53719	608-695-7100	DELAWARE							Corporation		withinFiveYears	2025
0002109890-26-000001	YES	101	0002109890	Series 11-1, a series of StartEngine Private Funds LLC	4100 ALAMEDA AVE	Floor 3	BURBANK	CA	CALIFORNIA	91505	5163823479	DELAWARE							Limited Liability Company		withinFiveYears	2026
0001958889-26-000001	YES	101	0001958889	BRENTWOOD ASSOCIATES PRIVATE EQUITY VII, L.P.	11150 SANTA MONICA BOULEVARD, SUITE 1200		LOS ANGELES	CA	CALIFORNIA	90025	(310) 477-6611	DELAWARE							Limited Partnership		withinFiveYears	2022
0001958210-26-000001	YES	101	0001958210	BRENTWOOD ASSOCIATES PRIVATE EQUITY VII-A, L.P.	11150 SANTA MONICA BOULEVARD, SUITE 1200		LOS ANGELES	CA	CALIFORNIA	90025	(310) 477-6611	DELAWARE							Limited Partnership		withinFiveYears	2022
0002062957-26-000001	YES	101	0002062957	Golub Capital Direct Lending Fund, L.P., Series SL-A	C/O GOLUB ONSHORE GP 4, LLC	8015 W. KENTON CIRCLE, 2ND FLOOR	HUNTERSVILLE	NC	NORTH CAROLINA	28078	(312) 205-5050	DELAWARE							Limited Partnership		withinFiveYears	2024
0002115450-26-000001	YES	101	0002115450	Jute Inc.	2327 BISHOP ESTATES RD		ST. JOHNS	FL	FLORIDA	32259	(904)651-3141	DELAWARE	Jute, LLC						Corporation		overFiveYears	
0002125843-26-000002	YES	101	0002125843	Teal Spring Senior Living, LLC	N8654 1090TH STREET		RIVER FALLS	WI	WISCONSIN	54022	507-995-4971	WYOMING							Limited Liability Company		withinFiveYears	2026
0002083199-26-000001	YES	101	0002083199	Truman 2025 SC11-1, LLC	200 BUSINESS PARK DRIVE		ARMONK	NY	NEW YORK	10504	914-730-7102	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001810301-26-000003	YES	101	0001810301	Quarba Partners, LP	1032 E Brandon Blvd	Suite 1721	Brandon	FL	FLORIDA	33511	650 425-7635	DELAWARE							Limited Partnership		overFiveYears	
0002124811-26-000001	YES	101	0002124811	Clear Draft, Inc.	209 SUNNYSIDE AVE		PIEDMONT	CA	CALIFORNIA	94611	619-787-7398	DELAWARE	Media Law, Inc.						Corporation		withinFiveYears	2025
0002124531-26-000001	YES	101	0002124531	DV (BVI) VII, Ltd	CRAIGMUIR CHAMBERS	ROAD TOWN	TORTOLA	D8	VIRGIN ISLANDS, BRITISH	VG 1110	(512) 522-7017	VIRGIN ISLANDS, BRITISH							Corporation		withinFiveYears	2025
0001012975-26-000282	YES	101	0002023934	Varde Asset Lending Fund (Offshore), L.P.	C/O VARDE PARTNERS, INC.	350 N 5TH STREET, SUITE 800	MINNEAPOLIS	MN	MINNESOTA	55401	952-893-1554	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0002124818-26-000001	YES	101	0002124818	Rush Insurance Group, Inc.	71 CHURCH STREET		CHICOPEE	MA	MASSACHUSETTS	01020	413-374-8988	MASSACHUSETTS							Corporation		overFiveYears	
0002125485-26-000001	YES	101	0002125485	Fanhaven Mar 2026 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002126065-26-000001	YES	101	0002126065	BUILDSTAR RESIDENTIAL GROWTH FUND LLC	5900 BALCONES DRIVE, STE 100		AUSTIN	TX	TEXAS	78731	512-290-1924	TEXAS							Limited Liability Company		withinFiveYears	2025
0002114967-26-000001	YES	101	0002114967	Insurance Equity Investors, LLC	76 BATTERSON PARK ROAD	SUITE 107	FARMINGTON	CT	CONNECTICUT	06032	8607093122	CONNECTICUT							Limited Liability Company		withinFiveYears	2025
0002112828-26-000001	YES	101	0002112828	SA Onodrim Series Seed a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2026
0001360791-26-000001	YES	101	0001360791	Catalist L.L.C.	1301 L STREET N.W. SUITE 500		WASHINGTON	DC	DISTRICT OF COLUMBIA	20005	2029627200	DELAWARE				Data Warehouse LLC			Limited Liability Company		overFiveYears	
0001012975-26-000281	YES	101	0002023933	Varde Asset Lending Fund, L.P.	C/O VARDE PARTNERS, INC.	350 N 5TH STREET, SUITE 800	MINNEAPOLIS	MN	MINNESOTA	55401	952-893-1554	DELAWARE							Limited Partnership		withinFiveYears	2024
0002122904-26-000003	YES	101	0002122904	Dream SPV VA 2 LLC	6365 MONTESSOURI STREET		LAS VEGAS	NV	NEVADA	89113	(702) 888-3808	DELAWARE				Dream SPA VA 2 LLC			Limited Liability Company		withinFiveYears	2026
0002122456-26-000001	YES	101	0002122456	Synchron a Series of Koru Ventures LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002064835-26-000044	YES	101	0001819258	Fitzroy Minerals Inc.	SUITE 1400 - 1050 WEST PENDER STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6E 3S7	778-889-2306	BRITISH COLUMBIA, CANADA	Gem International Resources Inc.			Norseman Silver Inc.	Norseman Capital Ltd.		Corporation		overFiveYears	
0002125897-26-000001	YES	101	0002125897	531 N Linder Holdco LLC	111 N HIGGINS AVE	SUITE 204.U	MISSOULA	MT	MONTANA	59802	5852604409	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002060076-26-000001	YES	101	0002060076	FJ Labs IV, LP	19 WEST 24TH STREET, 10TH FLOOR		NEW YORK	NY	NEW YORK	10010	(917) 371-5441	DELAWARE							Limited Partnership		withinFiveYears	2025
0002123711-26-000001	YES	101	0002123711	Starfish Space 35 a Series of Denver Ventures I LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002123666-26-000002	YES	101	0002123666	Certified Pickleball, Inc.	9220 RUMSEY ROAD, Suite 101		COLUMBIA	MD	MARYLAND	21045	4102793433	DELAWARE							Corporation		withinFiveYears	2025
0002105471-26-000002	YES	101	0002105471	Nationwide Private Placement Variable Account PPLI - A	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-249-9676	OHIO							Other	Insurance Company Separate Account	overFiveYears	
0001596241-26-000003	YES	101	0001596241	TRG Dynamic Risk Manager - Level 2 Fund, L.P.	8321 SIX FORKS ROAD	SUITE 103	RALEIGH	NC	NORTH CAROLINA	27615	919-239-4163	DELAWARE							Limited Partnership		overFiveYears	
0001214659-26-004059	YES	101	0002103078	CRP IAH Co-Investment I SCSp	8, RUE LOU HEMMER		SENNINGERBERG	N4	LUXEMBOURG	1748	352 24 61 60 60 00	LUXEMBOURG							Limited Partnership		withinFiveYears	2025
0002124752-26-000001	YES	101	0002124752	NORTHEAST-PTP SPV FUND VI LP	475 5TH AVENUE	SUITE 1501	NEW YORK	NY	NEW YORK	10017	212-444-2362	DELAWARE							Limited Partnership		withinFiveYears	2024
0001099910-26-000141	YES	101	0002125669	KIOSK, INC.	490 POST ST., C/O JADE ASSOCIATES	STE. 640	SAN FRANCISCO	CA	CALIFORNIA	94102	33 6 34 11 69 79	DELAWARE							Corporation		withinFiveYears	2023
0002123666-26-000001	YES	101	0002123666	Certified Pickleball, Inc.	9220 RUMSEY ROAD, Suite 101		COLUMBIA	MD	MARYLAND	21045	4102793433	DELAWARE							Corporation		withinFiveYears	2025
0002125871-26-000001	YES	101	0002125871	Windsor Hopewell Square LLC	71 SELDOM SEEN ROAD		POWELL	OH	OHIO	43065	614 210 3002	OHIO							Limited Liability Company		withinFiveYears	2026
0002123705-26-000001	YES	101	0002123705	Starcloud 2026 a Series of NEW VISTA CAPITAL INVESTMENT LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2026
0000905148-26-001473	YES	101	0001439938	Hardman Johnston International Equity Fund I, L.P.	300 Atlantic Street, Suite 601		Stamford	CT	CONNECTICUT	06901	203-324-4722	DELAWARE				JOHNSTON INTERNATIONAL EQUITY FUND I LP			Limited Partnership		overFiveYears	
0002125509-26-000001	YES	101	0002125509	JTS Capital Fund V, L.P.	3208 GREENLEAF DRIVE		WACO	TX	TEXAS	76710	254-313-1003	DELAWARE							Limited Partnership		withinFiveYears	2026
0002107975-26-000001	YES	101	0002107975	VroomBrick Inc.	1100 EXPLORATION WAY, SUITE 302F		HAMPTON	VA	VIRGINIA	23666	757-689-9946	DELAWARE							Corporation		withinFiveYears	2023
0002121164-26-000001	YES	101	0002121164	1789 CAPITAL INCEPTION LP	375 S COUNTY RD STE 220		PALM BEACH	FL	FLORIDA	33480	561-233-9937	DELAWARE							Limited Partnership		withinFiveYears	2026
0002117452-26-000001	YES	101	0002117452	OKEANOS VENTURE PARTNERS II LLC-SERIES 174	440 MONTICELLO AVE	STE 1802 PMB 98895	NORFOLK	VA	VIRGINIA	23510	7039290784	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002120631-26-000001	YES	101	0002120631	1789 REAL ESTATE TOPCO FEEDER FUND I, LP	375 S COUNTY RD STE 220		PALM BEACH	FL	FLORIDA	33480	561-233-9937	DELAWARE							Limited Partnership		withinFiveYears	2026
0002120632-26-000001	YES	101	0002120632	1789 REAL ESTATE BLOCKER FEEDER FUND I, LLC	375 S COUNTY RD STE 220		PALM BEACH	FL	FLORIDA	33480	561-233-9937	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002062357-26-000076	YES	101	0002066811	TCW SPECIALTY LENDING LLC	515 S FLOWER ST, SUITE 1800		LOS ANGELES	CA	CALIFORNIA	90071	213-244-0000	DELAWARE	TCW DIRECT  LENDING VIII PERPETUAL BDC LLC			TCW Direct Lending VIII Perpetual BDC LLC			Limited Liability Company		withinFiveYears	2025
0001013594-26-000407	YES	101	0001638176	Lion Point International, Ltd	C/O MAPLES CORPORATE SERVICES LIMITED	BOX 309	UGLAND HOUSE, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	212-356-6200	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0002122108-26-000001	YES	101	0002122108	5D Patient Journey, Inc.	156 BEECHMONT DRIVE		NEW ROCHELLE	NY	NEW YORK	10804	7343301773	DELAWARE							Corporation		withinFiveYears	2026
0002121163-26-000001	YES	101	0002121163	1789 REAL ESTATE DIRECT FEEDER FUND I, LP	375 S COUNTY RD STE 220		PALM BEACH	FL	FLORIDA	33480	561-233-9937	DELAWARE							Limited Partnership		withinFiveYears	2026
0002112576-26-000001	YES	101	0002112576	Anova Arc Fund	971 US HIGHWAY 202N	STE R	BRANCHBURG	NJ	NEW JERSEY	08876	(347)-394-5163	CAYMAN ISLANDS							Corporation		withinFiveYears	2026
0000905148-26-001472	YES	101	0001473541	Hardman Johnston Capital Partners Fund I, L.P.	300 Atlantic Street, Suite 601		Stamford	CT	CONNECTICUT	06901	203-324-4722	DELAWARE				Johnston Capital Partners Fund I, L.P.			Limited Partnership		overFiveYears	
0000902664-26-001796	YES	101	0002123621	Kimmeridge SoTex Feeder Fund III, LP	15 LITTLE WEST 12TH STREET	4TH FLOOR	NEW YORK	NY	NEW YORK	10014	646-517-3323	DELAWARE							Limited Partnership		withinFiveYears	2026
0002112220-26-000001	YES	101	0002112220	Stardeck SPV I Jan 2026 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2026
0001143598-26-000003	YES	101	0001772918	ADAMS STREET CREDIT SOLUTIONS FUND	ONE NORTH WACKER DRIVE, SUITE 2700		CHICAGO	IL	ILLINOIS	60606	(312) 553-7890	DELAWARE				ADAMS STREET CREDIT SOLUTIONS FUND, LP	ADAMS STREET PRIVATE CREDIT BDC, LLC		Business Trust		overFiveYears	
0001847772-26-000005	YES	101	0001598249	EMC Alpha Fund, LP	6363 Woodway Dr	Suite 763	HOUSTON	TX	TEXAS	77057	8322310130	DELAWARE							Limited Partnership		overFiveYears	
0000905148-26-001471	YES	101	0001455867	Hardman Johnston International Equity Group Trust	300 Atlantic Street, Suite 601		Stamford	CT	CONNECTICUT	06901	203-324-4722	NEW YORK				JOHNSTON INTERNATIONAL EQUITY GROUP TRUST I			Other	Portfolio Fund of Hardman Johnston Global Advisors Group Trust	overFiveYears	
0002124917-26-000001	YES	101	0002124917	American Cattle Buyers Pool 1, LLC	9205 EAGLE DR.	SUITE 300-517	MONT BELVIEU	TX	TEXAS	77523	737-262-2322	TEXAS							Limited Liability Company		withinFiveYears	2026
0002111150-26-000001	YES	101	0002111150	Ripe Global Group Dec 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2026
