ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0000905148-25-003448	YES	101	0001789624	M.D. Sass Government Agency Portable Alpha, L.P.	55 West 46th Street, 28th Floor		New York	NY	NEW YORK	10036	212-730-2000	DELAWARE							Limited Partnership		overFiveYears	
0002089383-25-000001	YES	101	0002089383	Kasama Select Growth Fund LP	2307 WILKE DRIVE		AUSTIN	TX	TEXAS	78704	5123003063	DELAWARE							Limited Partnership		withinFiveYears	2025
0002084179-25-000001	YES	101	0002084179	H. Barton Rise Fund, LLC	135 MAIN STREET, SUITE 850		SAN FRANCISCO	CA	CALIFORNIA	94105	415-231-5172	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002040453-25-000007	YES	101	0002040453	SECURE NET CAPITAL LLC	28100 US HIGHWAY N.	SUITE 303	CLEARWATER	FL	FLORIDA	33761	727-325-1589	NEVADA							Limited Liability Company		withinFiveYears	2024
0002078258-25-000001	YES	101	0002078258	Develop Health Inc.	611 Santa Cruz Ave	Suite 201	Menlo Park	CA	CALIFORNIA	94025	(650) 374-4543	DELAWARE							Corporation		withinFiveYears	2022
0000905148-25-003447	YES	101	0001587343	Napier Park Eton Fund Global Feeder Ltd	Maples Corporate Services Limited	Ugland House, South Church Street	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS				Napier Park European Credit Global Feeder Ltd			Other	Cayman Islands Exempted Company	overFiveYears	
0002088118-25-000002	YES	101	0002088118	Sentry Mineral Holdings III, LP	100 WEST MAIN ST.	SUITE 100	OKLAHOMA CITY	OK	OKLAHOMA	73102	405-630-4078	OKLAHOMA							Limited Partnership		withinFiveYears	2025
0002089394-25-000001	YES	101	0002089394	VC Bend TIC 1 LLC	55 FIFTH AVENUE	15TH FL	NEW YORK	NY	NEW YORK	10003	2122066000	OHIO							Limited Liability Company		withinFiveYears	2025
0002086709-25-000001	YES	101	0002086709	Comma Capital Fund III, LP	1178 BROADWAY	3RD FLOOR #1071	NEW YORK	NY	NEW YORK	10001	929-277-9476	DELAWARE							Limited Partnership		withinFiveYears	2025
0002088203-25-000001	YES	101	0002088203	Strategic Growth Opportunities, LLC, Series IX	2500 N MILITARY TRAIL	#306	BOCA RATON	FL	FLORIDA	33431	561-246-4158	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087580-25-000001	YES	101	0002087580	Revenant Radar 2025, L.P.	20 WALNUT STREET, SUITE 302		WELLESLEY HILLS	MA	MASSACHUSETTS	02481	617-899-9473	DELAWARE							Limited Partnership		withinFiveYears	2025
0002039664-25-000006	YES	101	0002039664	Vested 2024 Summer Opportunity Fund, LP	1304 CHENILLE CIR		WESTON	FL	FLORIDA	33327	3473538592	DELAWARE							Limited Partnership		withinFiveYears	2024
0001449184-25-000002	YES	101	0001449184	ARTHEDGE CAPITAL PARTNERS LP	41 WINDSOR DRIVE		JERICHO	NY	NEW YORK	11753	516-652-9875	DELAWARE							Limited Partnership		overFiveYears	
0000950172-25-000184	YES	101	0002087489	Neuberger PSG PRIMA IX LP	1290 AVENUE OF THE AMERICAS		NEW YORK	NY	NEW YORK	10104	(212) 476-5900	DELAWARE							Limited Partnership		withinFiveYears	2025
0000919574-25-005894	YES	101	0002039074	Coatue Qualified Partners II LP	COATUE MANAGEMENT, L.L.C.	9 WEST 57TH STREET, 25TH FLOOR	NEW YORK	NY	NEW YORK	10019	212-715-5100	DELAWARE							Limited Partnership		withinFiveYears	2024
0002084949-25-000001	YES	101	0002084949	Kate Blackstone LLC	440 LOUISIANA ST SUITE 900		HOUSTON	TX	TEXAS	77002	7146183448	WASHINGTON							Limited Liability Company		overFiveYears	
0000905148-25-003446	YES	101	0001789622	Man Funds XI SPC, on behalf of & for the account of Man AHL TargetRisk (Cayman) SP	Maples Corporate Services Limited	Ugland House, South Church Street	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1104	345-949-8066	CAYMAN ISLANDS				Man Funds XI SPC, on behalf of & for the account of Man AHL Targetrisk SP			Other	Cayman Islands Segregated Portfolio Company	overFiveYears	
0002084177-25-000001	YES	101	0002084177	H. Barton Venture Select VI, LLC	135 MAIN STREET, SUITE 850		SAN FRANCISCO	CA	CALIFORNIA	94105	415-231-5172	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000905148-25-003445	YES	101	0001754539	Crescent Rock US Fund, LP	426 Springfield Avenue, 3rd Floor		Summit	NJ	NEW JERSEY	07901	908-280-2901	DELAWARE							Limited Partnership		overFiveYears	
0001013594-25-001173	YES	101	0001993811	HighCrown Fund, LP	697 THIRD AVENUE, BOX 357		NEW YORK	NY	NEW YORK	10017	312-451-1874	DELAWARE							Limited Partnership		withinFiveYears	2023
0001983534-25-000002	YES	101	0001983534	Broadcrest Committed Capital Fund II, L.P.	558 W. NEW ENGLAND AVENUE	SUITE 250	WINTER PARK	FL	FLORIDA	32789	(407) 754-0026	DELAWARE							Limited Partnership		withinFiveYears	2023
0000905148-25-003444	YES	101	0001972912	Crossbow Therapeutics, Inc.	1030 Massachusetts Ave, Suite 210		Cambridge	MA	MASSACHUSETTS	02138	860-501-1600	DELAWARE							Corporation		withinFiveYears	2021
0002088037-25-000001	YES	101	0002088037	PWA Gateway Blocker, LLC	1111 E HERNDON AVENUE	SUITE 109	FRESNO	CA	CALIFORNIA	93720	(559) 451-3463	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000950103-25-012528	YES	101	0002083704	PSG LM Sequel L.P.	C/O PSG EQUITY L.L.C.	401 PARK DRIVE, SUITE 204	BOSTON	MA	MASSACHUSETTS	02215	617-554-8800	DELAWARE							Limited Partnership		withinFiveYears	2025
0002064231-25-000001	YES	101	0002064231	CPEP Feeder, L.P.	1001 PENNSYLVANIA AVENUE, NW	Suite 220 South	WASHINGTON	DC	DISTRICT OF COLUMBIA	20004	202-729-5626	DELAWARE							Limited Partnership		withinFiveYears	2025
0001705589-25-000003	YES	101	0001705589	Broadcrest, LP	558 W. New England Avenue	Suite 250	WINTER PARK	FL	FLORIDA	32789	407.754.0026	FLORIDA							Limited Partnership		overFiveYears	
0002088435-25-000001	YES	101	0002088435	BridgeWell Secured Income LP	2400 E. COLONIAL DR.	SUITE 200	ORLANDO	FL	FLORIDA	32803	(877) 700-4800	FLORIDA							Limited Partnership		withinFiveYears	2025
0001947019-25-000002	YES	101	0001947019	Camini Capital Partners, LP	218 SPRUCE DR.		MCMURRAY	PA	PENNSYLVANIA	15317	412-320-1446	DELAWARE							Limited Partnership		withinFiveYears	2022
0001213900-25-093638	YES	101	0001663301	Worldwide Opportunity Fund (Cayman) Ltd.	4TH FLOOR HARBOUR PLACE,	SOUTH CHURCH ST, P.O. BOX 10240	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1002	35623717000	CAYMAN ISLANDS							Corporation		overFiveYears	
0002065337-25-000011	YES	101	0002065337	Carlyle Private Equity Partners Fund, L.P.	1001 PENNSYLVANIA AVE., N.W.	SUITE 220 SOUTH	WASHINGTON	DC	DISTRICT OF COLUMBIA	20004	202-729-5626	DELAWARE							Limited Partnership		withinFiveYears	2025
0000935836-25-000615	YES	101	0001301491	Akahi Fund L P	5 CENTERPOINTE DRIVE, SUITE 400		LAKE OSWEGO	OR	OREGON	97035	(415) 840-2758	DELAWARE							Limited Partnership		overFiveYears	
0002034692-25-000007	YES	101	0002034692	Brightpave Markers Inc.	2650 W. BELLEVIEW AVE.	SUITE D-100	LITTLETON	CO	COLORADO	80123	720-605-7088	COLORADO							Corporation		withinFiveYears	2024
0002078772-25-000001	YES	101	0002078772	Natural Capital Drake Farms Fund, L.P.	2828 N. MANSFIELD, SUITE 205		FAYETTEVILLE	AR	ARKANSAS	72704	501-517-3162	DELAWARE							Limited Partnership		withinFiveYears	2025
0002062802-25-000002	YES	101	0002062802	Oaktree Special Situations Fund IV, L.P.	C/O OAKTREE CAPITAL MANAGEMENT, L.P.	333 S. GRAND AVENUE, 28TH FLOOR	LOS ANGELES	CA	CALIFORNIA	90071	213-830-6300	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0000935836-25-000614	YES	101	0001747253	QST Tactical Edge LP	201 SPEAR STREET, SUITE 1100		SAN FRANCISCO	CA	CALIFORNIA	94105	415-539-3191	DELAWARE							Limited Partnership		overFiveYears	
0002084477-25-000001	YES	101	0002084477	Seapoint Management, LP	19 CARLISLE ROAD		CHESTNUT RIDGE	NY	NEW YORK	10977	2124441537	DELAWARE							Limited Partnership		withinFiveYears	2025
0002062800-25-000002	YES	101	0002062800	Oaktree Special Situations Fund IV Feeder (Parallel), L.P.	C/O OAKTREE CAPITAL MANAGEMENT, L.P.	333 S. GRAND AVENUE, 28TH FLOOR	LOS ANGELES	CA	CALIFORNIA	90071	213-830-6300	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002037281-25-000002	YES	101	0002037281	Canyon Evergreen Private Credit Cayman Fund, L.P.	2728 NORTH HARWOOD STREET, 2ND FLOOR		DALLAS	TX	TEXAS	75201	214-253-6000	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2023
0002085806-25-000001	YES	101	0002085806	Oaktree Special Situations Fund IV Feeder (DE), L.P.	C/O OAKTREE CAPITAL MANAGEMENT, L.P.	333 S GRAND AVENUE, 28TH FLOOR	LOS ANGELES	CA	CALIFORNIA	90071	213-830-6300	DELAWARE							Limited Partnership		withinFiveYears	2025
0002037280-25-000002	YES	101	0002037280	Canyon Evergreen Private Credit Delaware Fund, L.P.	2728 NORTH HARWOOD STREET, 2ND FLOOR		DALLAS	TX	TEXAS	75201	214-253-6000	DELAWARE							Limited Partnership		withinFiveYears	2023
0002062815-25-000002	YES	101	0002062815	Oaktree Special Situations Fund IV (Parallel), L.P.	C/O OAKTREE CAPITAL MANAGEMENT, L.P.	333 S. GRAND AVENUE, 28TH FLOOR	LOS ANGELES	CA	CALIFORNIA	90071	213-830-6300	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0000902664-25-004232	YES	101	0002039028	EleganTree Opportunities Fund III Ltd	ELEGANTREE OPPORTUNITIES FUND III LTD	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	(713) 275 0180	CAYMAN ISLANDS							Other	Cayman Islands exempted company	withinFiveYears	2023
0001470831-25-000241	YES	101	0002088147	S3 Ventures Fund VIII, L.P.	6300 BRIDGEPOINT PARKWAY	BUILDING 1, SUITE 405	AUSTIN	TX	TEXAS	78730	512-970-5981	DELAWARE							Limited Partnership		withinFiveYears	2025
0002016447-25-000002	YES	101	0002016447	Sands Capital Global Venture Fund II-PA, L.P.	C/O SANDS CAPITAL ALTERNATIVES, LLC	1000 WILSON BLVD., SUITE 3000	ARLINGTON	VA	VIRGINIA	22209	703-562-4000	DELAWARE							Limited Partnership		withinFiveYears	2024
0002087233-25-000001	YES	101	0002087233	1624 Offshore Fund, Ltd.	60 COLUMBUS CIRCLE	18TH FLOOR	NEW YORK	NY	NEW YORK	10023	212-621-0400	CAYMAN ISLANDS							Other	Exempted Limited Company	withinFiveYears	2025
0002086443-25-000001	YES	101	0002086443	UND Property Owner R LLC	444 WEST LAKE STREET	SUITE 2100	CHICAGO	IL	ILLINOIS	60606	3129200500	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002088429-25-000001	YES	101	0002088429	Fairfield VAMF IV Holdings IV LLC	C/O FAIRFIELD RESIDENTIAL COMPANY LLC	5355 MIRA SORRENTO PLACE, SUITE 100	SAN DIEGO	CA	CALIFORNIA	92121	858-457-2123	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000905148-25-003443	YES	101	0001995567	Aegeri Capital Offshore Fund Ltd.	Ogier Global (Cayman) Limited	89 Nexus Way	Camana Bay, Grand Cayman	E9	CAYMAN ISLANDS	KY1-9009	345-949-9876	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2023
0000905148-25-003442	YES	101	0001948037	Cadian Opportunities Offshore Fund, Ltd.	Ogier Global (Cayman) Limited	89 Nexus Way	Camana Bay, Grand Cayman	E9	CAYMAN ISLANDS	KY1-9009	345-949-9876	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2022
0001989287-25-000002	YES	101	0001989287	iCapital-Clearlake Capital Partners VIII (Offshore) Access Fund, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK,	NY	NEW YORK	10165	(212) 994-7400	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2023
0002080251-25-000001	YES	101	0002080251	INVENTIA II A SERIES OF VUVP FUND	2025 GUADALUPE STREET SUITE 260		AUSTIN	TX	TEXAS	78705	8332673326	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001988807-25-000002	YES	101	0001988807	iCapital-Clearlake Capital Partners VIII Access Fund, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	(212) 994-7400	DELAWARE							Limited Partnership		withinFiveYears	2023
0001948136-25-000004	YES	101	0001948136	Palm LT Fund LP	C/O PALM LT FUND GP LLC	198 TUPELO ROAD	NAPLES	FL	FLORIDA	34108	(239) 595-1609	DELAWARE							Limited Partnership		withinFiveYears	2021
0002073551-25-000001	YES	101	0002073551	Park16 LLC	1 DR. M.L.K. JR. AVE.	#404	MEMPHIS	TN	TENNESSEE	38103	901-233-7206	MISSISSIPPI							Limited Liability Company		withinFiveYears	2025
0000905148-25-003441	YES	101	0001995322	Aegeri Capital Fund LP	410 Park Avenue		New York	NY	NEW YORK	10022	646-893-6979	DELAWARE							Limited Partnership		withinFiveYears	2023
0002026759-25-000002	YES	101	0002026759	Next Realty Fund XI, LP	5215 OLD ORCHARD ROAD	STE 880	SKOKIE	IL	ILLINOIS	60077	847-881-2001	DELAWARE							Limited Partnership		withinFiveYears	2024
0000905148-25-003440	YES	101	0001933777	Cadian Opportunities Fund LP	535 Madison Avenue, 36th Floor		New York	NY	NEW YORK	10022	212-792-8800	DELAWARE							Limited Partnership		withinFiveYears	2022
0002086246-25-000001	YES	101	0002086246	Vintage Preservation Fund, LLC	128-A COURTHOUSE SQUARE		OXFORD	MS	MISSISSIPPI	38655	6623714124	MISSISSIPPI							Limited Liability Company		withinFiveYears	2025
0002058802-25-000014	YES	101	0002058802	Origin Nashville Queens, DST	121 W. WACKER DRIVE	SUITE 1000	CHICAGO	IL	ILLINOIS	60601	(800) 628-8008	DELAWARE							Other	Delaware Statutory Trust	withinFiveYears	2024
0002087692-25-000001	YES	101	0002087692	Antigone Development Ltd Liability Co	511 W 54TH STREET		NEW YORK	NY	NEW YORK	10019	212-489-9800	NEW YORK							Limited Liability Company		withinFiveYears	2025
0002086433-25-000001	YES	101	0002086433	NX Westfield MOB Holding LLC	444 WEST LAKE STREET	SUITE 2100	CHICAGO	IL	ILLINOIS	60606	3129200500	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002088913-25-000001	YES	101	0002088913	Stillcore Capital Fund I, LP	777 S. ALAMEDA	2ND FLOOR	LOS ANGELES	CA	CALIFORNIA	90021	551-404-4064	DELAWARE							Limited Partnership		withinFiveYears	2025
0002031465-25-000003	YES	101	0002031465	405 SSTV III LLC	777 THIRD AVENUE	FLOOR 36	NEW YORK	NY	NEW YORK	10017	212-600-9200	DELAWARE							Limited Liability Company		overFiveYears	
0002080255-25-000003	YES	101	0002080255	STAR CATCHER A SERIES OF VUVP FUND LLC	2025 GUADALUPE STREET SUITE 260		AUSTIN	TX	TEXAS	78705	8332673326	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087795-25-000001	YES	101	0002087795	W&CC SPV LLC	808 DOVER COURT		SAN DIEGO	CA	CALIFORNIA	92109	971-239-3468	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002081111-25-000016	YES	101	0001824607	Oberweis International Select Fund, LLC	3333 WARRENVILLE RD., SUITE 500		LISLE	IL	ILLINOIS	60532	630-577-2300	DELAWARE	Oberweis Investment Partners A, LLC						Limited Liability Company		overFiveYears	
0002087687-25-000001	YES	101	0002087687	Comanche&CC SPV LLC	808 DOVER COURT		SAN DIEGO	CA	CALIFORNIA	92109	971-239-3468	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001321086-25-000006	YES	101	0001321086	CMWA Capital Appreciation Fund LLC	2000 AUBURN DRIVE	SUITE 400	BEACHWOOD	OH	OHIO	44122	216-831-9667	OHIO				Clanco Capital Appreciation Fund LLC			Limited Liability Company		overFiveYears	
0002087657-25-000001	YES	101	0002087657	Novacap International TMT VI Co-Investment (Igloo), L.P.	3400 RUE DE LECLIPSE	SUITE 700	BROSSARD	A8	QUEBEC, CANADA	J4Z 0P3	514 214 9030	QUEBEC, CANADA							Limited Partnership		withinFiveYears	2025
0001945072-25-000002	YES	101	0001945072	PineStone Global Equity Fund LLC	1981 MCGILL COLLEGE	SUITE 1600	MONTREAL	Z4	CANADA (FEDERAL LEVEL)	H3A2Y1	4387930358	DELAWARE				StonePine Global Equity Fund LLC			Limited Liability Company		withinFiveYears	2022
0000902664-25-004231	YES	101	0002087358	Polymer Japan Equity (US) Fund Ltd.	C/O INTERNATIONAL CORPORATION SVCS LTD.	2ND FL, HARBOUR PL, 103 SOUTH CHURCH ST	GEORGE TOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1106	345-949-0699	CAYMAN ISLANDS							Corporation		withinFiveYears	2024
0002086858-25-000002	YES	101	0002086858	Tropogenix, Inc.	4725 COLLEGE PARK	SUITE 200	SAN ANTONIO	TX	TEXAS	78249	210-667-7920	TEXAS							Corporation		withinFiveYears	2025
0000902664-25-004230	YES	101	0002087816	Polymer Japan Equity (Cayman) Fund Ltd.	C/O INTERNATIONAL CORPORATION SVCS LTD.	2ND FL, HARBOUR PL, 103 SOUTH CHURCH ST	GEORGE TOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1106	345-949-0699	CAYMAN ISLANDS							Corporation		withinFiveYears	2023
0001654954-25-011223	YES	101	0002080375	TSO Big Red 3 Well RW Joint Venture	105 Nursery Lane	Suite 200	Fort Worth	TX	TEXAS	76114	(817) 612-9419	TEXAS							General Partnership		withinFiveYears	2025
0002014814-25-000002	YES	101	0002014814	OPA Airspace Data SPV III LLC	100 S. ASHLEY DR.	STE 1130	TAMPA	FL	FLORIDA	33602	212-588-6401	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002085317-25-000001	YES	101	0002085317	Warrington Lin-Kra Investors LP	309 YORK ROAD, SUITE 211		JENKINTOWN	PA	PENNSYLVANIA	19046	(215) 886-8030	DELAWARE							Limited Partnership		withinFiveYears	2025
0000898432-25-000739	YES	101	0001748198	Renerva, Inc.	2403 SIDNEY STREET	SUITE 280	PITTSBURGH	PA	PENNSYLVANIA	15203	412-841-7966	DELAWARE				Renerva LLC			Limited Liability Company		overFiveYears	
0001470831-25-000240	YES	101	0002087045	Fireside Ventures Investment IFSC Fund IV	NO.424 - CABIN NO. 1, BUILDING NO. 15A	BLOCK NO. 15A, ZONE 01, GIFT SEZ, RD 1C	GIFT CITY, GJ	K7	INDIA	382355	91 9886467535	INDIA							Other	Indian Trust	withinFiveYears	2025
0002043330-25-000002	YES	101	0002043330	TCW Steel City Rated Note Feeder LP	515 SOUTH FLOWER ST		LOS ANGELES	CA	CALIFORNIA	90071	213-244-0000	DELAWARE							Limited Partnership		withinFiveYears	2024
0001465818-25-000009	YES	101	0002072557	A.G.P. Alternative Investment Fund VI LLC - Series 3	590 MADISON AVENUE, 28TH FL		NEW YORK	NY	NEW YORK	10022	2126242112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089142-25-000001	YES	101	0002089142	BH Regal Co-Invest LP	81 BAY STREET, UNIT 4510		TORONTO	A6	ONTARIO, CANADA	M5J 0E7	(416) 775-3830	ONTARIO, CANADA							Limited Partnership		withinFiveYears	2025
0001465818-25-000008	YES	101	0002073401	A.G.P. Alternative Investment QP Fund LLC - Series 3	590 MADISON AVENUE, 28TH FL		NEW YORK	NY	NEW YORK	10022	2126242112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001685860-25-000002	YES	101	0001685860	GBCap Fund, LP	C/O GBCAP FUND GP, LLC	18 LINDLEY AVENUE	TENAFLY	NJ	NEW JERSEY	07670	(201) 643-6650	DELAWARE							Limited Partnership		overFiveYears	
0001895510-25-000004	YES	101	0001895510	FINYX FUND US LP	SPYROU KYPRIANOU AVE 17		LIMASSOL	G4	CYPRUS	4001	35725026969	DELAWARE				Lumos Fund US LP			Limited Partnership		withinFiveYears	2021
0001685756-25-000004	YES	101	0001685756	Potomac Capital Partners V, LP	C/O POTOMAC CAPITAL MANAGEMENT V LLC	360 EAST 89TH STREET, APT. 8B	NEW YORK	NY	NEW YORK	10128	(212) 257-6082	DELAWARE							Limited Partnership		overFiveYears	
0001814554-25-000129	YES	101	0001922241	Frens Capital L.P.	5-9 MAIN STREET		GIBRALTAR	J1	GIBRALTAR	GX11 1AA	305-898-0672	GIBRALTAR							Limited Partnership		withinFiveYears	2022
0001921881-25-000002	YES	101	0001921881	Aragorn AI, Inc.	7700 Windrose #G300		Plano	TX	TEXAS	75024	(972) 352-1323	DELAWARE							Corporation		withinFiveYears	2022
0001941703-25-000002	YES	101	0001941703	ISO-mts Capital Partners Offshore Ltd	C/O ISO-mts Capital Management LP	411 WEST PUTNAM AVENUE	GREENWICH	CT	CONNECTICUT	06831	203-742-8100	CAYMAN ISLANDS				ISO-mts Capital Partners Offshore Ltd.			Other	Cayman Islands Exempted Company	withinFiveYears	2022
0001012975-25-000587	YES	101	0002038732	Euphrates New Frontiers LP	C/O EUPHRATES ADVISORS LLC	20 F STREET, NW, 7TH FLOOR	WASHINGTON	DC	DISTRICT OF COLUMBIA	20001	202-507-6380	DELAWARE							Limited Partnership		withinFiveYears	2024
0002088222-25-000001	YES	101	0002088222	FRIENDS NIL FUND, LLC	254 CHAPMAN ROAD	STE 208 #22395	NEWARK	DE	DELAWARE	19702	410.707.9230	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001775178-25-000003	YES	101	0001775178	Stamus Networks, Inc.	450 E. 96TH STREET, SUITE 500		INDIANAPOLIS	IN	INDIANA	46240	317-513-4347	DELAWARE				Stamus Networks, LLC			Corporation		withinFiveYears	2023
0002038838-25-000002	YES	101	0002038838	OMC Credit Fund LP	979 DEE COURT		WALNUT CREEK	CA	CALIFORNIA	94597	(415) 234-3581	DELAWARE							Limited Partnership		withinFiveYears	2024
0001409158-25-000003	YES	101	0001409158	SE-Las Colinas	1655 North Main Street #270		Walnut Creek	CA	CALIFORNIA	94596	(925)-943-6080	CALIFORNIA							Limited Partnership		overFiveYears	
0000905729-25-000153	YES	101	0002088770	Town Doc, Inc.	11063 HAYSTACK DRIVE		WHITMORE LAKE	MI	MICHIGAN	48189	248-506-0268	DELAWARE							Corporation		withinFiveYears	2025
0002085643-25-000001	YES	101	0002085643	Cambridge PA I LLC	817 Grand Avenue		New Haven	CT	CONNECTICUT	06511	203-833-4036	CONNECTICUT							Limited Liability Company		withinFiveYears	2025
0001409162-25-000004	YES	101	0001409162	Sequoia Equities - Innsbrook Village Ltd	1655 North Main Street #270		Walnut Creek	CA	CALIFORNIA	94596	(925)-943-6080	CALIFORNIA							Limited Partnership		overFiveYears	
0001502145-25-000004	YES	101	0001502145	Tahoe Fund, L.P.	308 WASSOU ROAD		CRYSTAL BAY	NV	NEVADA	89402	775-831-2287	NEVADA							Limited Partnership		overFiveYears	
0002088962-25-000001	YES	101	0002088962	BCB FX LTD	1776 CURTIS STREET,		DENVER	CO	COLORADO	80202	6034107-2189	COLORADO							Corporation		withinFiveYears	2025
0002089072-25-000001	YES	101	0002089072	CoinNexusX LTD	111 W OCEAN BLVD		LONG BEACH	CA	CALIFORNIA	90802	1-469-027-5021	CALIFORNIA							Limited Liability Company		withinFiveYears	2025
0002087536-25-000002	YES	101	0002087536	Aquidneck Partners LP	254 SECOND AVENUE	SUITE 130	NEEDHAM	MA	MASSACHUSETTS	02494	(917) 604-2599	DELAWARE							Limited Partnership		withinFiveYears	2025
