ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0000929638-25-004792	YES	101	0002096255	AscalonVI Capital Fund LP	335 COTTONWOOD DRIVE		LANGHORNE	PA	PENNSYLVANIA	19047	(917) 309-8934	DELAWARE							Limited Partnership		withinFiveYears	2025
0002068391-25-000002	YES	101	0002068391	Mosaic Founders Fund LP - Series 1	c/o Mosaic Capital Inc.	190 ELGIN AVENUE	GEORGE TOWN	E9	CAYMAN ISLANDS	KY1-90001	61 468465309	DELAWARE							Limited Partnership		withinFiveYears	2025
0001104659-25-125562	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002102766-25-000001	YES	101	0002102766	Scenic Hill Solar LXII, LLC	44 ISBELL LANE		LITTLE ROCK	AR	ARKANSAS	72223	5015549668	ARKANSAS							Limited Liability Company		withinFiveYears	2024
0001104659-25-125560	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	800-347-7787	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125558	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125557	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002102765-25-000001	YES	101	0002102765	Scenic Hill Solar LXI, LLC	44 ISBELL LANE		LITTLE ROCK	AR	ARKANSAS	72223	5015549668	ARKANSAS							Limited Liability Company		withinFiveYears	2024
0001944831-25-000046	YES	101	0001944831	Willow Tree Capital Corp	450 PARK AVENUE	29TH FLOOR	NEW YORK	NY	NEW YORK	10022	(212) 218-1099	MARYLAND							Corporation		withinFiveYears	2022
0001104659-25-125556	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-420-7078	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001193125-25-338060	NO	108	0001692861	State Farm Guaranty Insurance Co	300 Kimball Drive		Parisippany	NJ	NEW JERSEY	07054	973-739-5000	ILLINOIS							Corporation		overFiveYears	
0001193125-25-338060	NO	102	0000900390	STATE FARM FIRE & CASUALTY CO	One State Farm Plaza		Bloomington	IL	ILLINOIS	61710	309-766-2311	ILLINOIS							Corporation		overFiveYears	
0001193125-25-338060	NO	106	0001692117	State Farm Lloyds	1251 State Street, Suite 1000		Richardson	TX	TEXAS	75082	972-732-5000	TEXAS							Corporation		overFiveYears	
0001193125-25-338060	YES	101	0000315032	STATE FARM MUTUAL AUTOMOBILE INSURANCE CO	One State Farm Plaza		Bloomington	IL	ILLINOIS	61710	309-766-2311	ILLINOIS							Corporation		overFiveYears	
0001193125-25-338060	NO	107	0001692120	State Farm County Mutual Insurance Co of Texas	1251 State Street, Suite 1000		Richardson	TX	TEXAS	75082	972-732-5000	TEXAS							Corporation		overFiveYears	
0001193125-25-338060	NO	105	0001692838	State Farm Indemnity Co	300 Kimball Drive		Parisippany	NJ	NEW JERSEY	07054	973-739-5000	ILLINOIS							Corporation		overFiveYears	
0001193125-25-338060	NO	103	0001691852	State Farm General Insurance Co	One State Farm Plaza		Bloomington	IL	ILLINOIS	61710	309-766-2311	ILLINOIS							Corporation		overFiveYears	
0001193125-25-338060	NO	109	0002006707	State Farm Classic Insurance Co	One State Farm Plaza		Bloomington	IL	ILLINOIS	61710	309-766-2311	ILLINOIS							Corporation		withinFiveYears	2021
0001193125-25-338060	NO	104	0001692860	State Farm Florida Insurance Co	215 S. Monroe St.		Tallahassee	FL	FLORIDA	32301	850-577-5600	FLORIDA							Corporation		overFiveYears	
0001104659-25-125555	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	800-347-7787	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002102764-25-000001	YES	101	0002102764	Scenic Hill Solar LX, LLC	44 ISBELL LANE		LITTLE ROCK	AR	ARKANSAS	72223	5015549668	ARKANSAS							Limited Liability Company		withinFiveYears	2024
0001104659-25-125554	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125553	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3943	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001941040-25-000672	YES	101	0002102473	SILAS-DOEN LLC	1330 6TH AVE	FL 14	NEW YORK	NY	NEW YORK	10019	(212) 218-6893	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001104659-25-125552	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	800-347-7787	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125551	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	800-847-7787	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002102767-25-000001	YES	101	0002102767	Scenic Hill Solar LIX, LLC	44 ISBELL LANE		LITTLE ROCK	AR	ARKANSAS	72223	5015549668	ARKANSAS							Limited Liability Company		withinFiveYears	2024
0001104659-25-125550	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125549	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	800-347-7787	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125548	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125547	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125546	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001941040-25-000671	YES	101	0002102472	SILAS-DAMDAM LLC	1330 6TH AVE	FL 14	NEW YORK	NY	NEW YORK	10019	212-218-6893	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001104659-25-125545	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	800-347-7787	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125544	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125543	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002089973-25-000002	YES	101	0002089973	Stripes VII Private Investors, LLC	390 MADISON AVENUE	32ND FLOOR	NEW YORK	NY	NEW YORK	10017	212-464-2915	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001104659-25-125541	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002102768-25-000001	YES	101	0002102768	Scenic Hill Solar LIV, LLC	44 ISBELL LANE		LITTLE ROCK	AR	ARKANSAS	72223	5015549668	ARKANSAS							Limited Liability Company		withinFiveYears	2024
0001104659-25-125539	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002095642-25-000001	YES	101	0002095642	RNN Ventures Electra Series B, a series of Allocations 2025 Master, LLC	1200 26th Ave E		Seattle	WA	WASHINGTON	98112	8024440039	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001104659-25-125538	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	800-347-7787	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125537	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125535	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-420-7078	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125533	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001941040-25-000670	YES	101	0002102466	SILAS-BP LLC	1330 6TH AVE	FL 14	NEW YORK	NY	NEW YORK	10019	(212) 218-6893	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001104659-25-125531	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125530	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3943	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002103165-25-000001	YES	101	0002103165	NSCALE II LP	PR 413	KM 3.3	Rincon	PR	PUERTO RICO	00677	8024440039	DELAWARE							Limited Partnership		withinFiveYears	2025
0001104659-25-125529	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-420-7078	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125527	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3268	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0001104659-25-125528	YES	101	0001080429	PACIFIC LIFE INSURANCE CO	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949-219-3943	NEBRASKA				PACIFIC LIFE INSURANCE CO/CA			Other	Stock Life Insurance Company	overFiveYears	
0002103021-25-000002	YES	101	0002103021	Digital Biotechnologies, Inc.	1551 Eastlake Avenue East		SEATTLE	WA	WASHINGTON	98102	(206) 659-0067	DELAWARE							Corporation		withinFiveYears	2021
0001999117-25-000004	YES	101	0001999117	83Bar, Inc.	11211 TAYLOR DRAPER LANE	SUITE 115	AUSTIN	TX	TEXAS	78759	(512) 982-9646	DELAWARE							Corporation		withinFiveYears	2020
0002101667-25-000001	YES	101	0002101667	MGCS Income Partners LLC	16192 COASTAL HWY		LEWES	DE	DELAWARE	19958-3608	7184975480	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001961580-25-000002	YES	101	0001961580	Engine Lift Capital, LP	1345 AVENUE OF THE AMERICAS	2nd Floor	NEW YORK	NY	NEW YORK	10105	(212) 321-0048	DELAWARE							Limited Partnership		withinFiveYears	2022
0001941040-25-000669	YES	101	0002102464	SILAS VENTURES III LP	1330 6TH AVE	FL 14	NEW YORK	NY	NEW YORK	10019	(212) 218-6893	DELAWARE							Limited Partnership		withinFiveYears	2024
0002100613-25-000001	YES	101	0002100613	EquityZen Growth Technology Fund LLC - Series 2232	30 BROAD STREET	SUITE 1200	NEW YORK	NY	NEW YORK	10004	8774906121	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002103220-25-000001	YES	101	0002103220	Web3 University	5030 BOARDWALK DRIVE SUITE 818		COLORADO SPRINGS	CO	COLORADO	80919	8702220387	COLORADO							Limited Liability Company		withinFiveYears	2025
0002102763-25-000001	YES	101	0002102763	Scenic Hill Solar XLVIII, LLC	44 ISBELL LANE		LITTLE ROCK	AR	ARKANSAS	72223	5015549668	ARKANSAS							Limited Liability Company		withinFiveYears	2023
0002085500-25-000001	YES	101	0002085500	EquityZen Growth Technology Fund LLC - Series 2172	30 BROAD STREET	SUITE 1200	NEW YORK	NY	NEW YORK	10004	877-490-6121	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002103304-25-000001	YES	101	0002103304	Popcorn Labs, Inc.	110 EAST 25TH STREET	-	NEW YORK	NY	NEW YORK	10010	646-798-2540	DELAWARE							Corporation		withinFiveYears	2023
0001012975-25-001000	YES	101	0002013212	Adams Street Global Secondary Fund 8 LP	C/O ADAMS STREET PARTNERS, LLC	ONE NORTH WACKER DRIVE, SUITE 2700	CHICAGO	IL	ILLINOIS	60606	312-553-7890	DELAWARE							Limited Partnership		withinFiveYears	2024
0002073961-25-000003	YES	101	0002073961	Austen Access Fund, LP - E2	2006 196TH ST SW	SUITE 114	LYNNWOOD	DE	DELAWARE	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002034307-25-000002	YES	101	0002034307	Gameday Management L.P.	30 HUDSON YARDS, SUITE 7500		NEW YORK	NY	NEW YORK	10001	(212) 750-8300	DELAWARE							Limited Partnership		withinFiveYears	2024
0001012975-25-000999	YES	101	0002045997	ASP (Feeder) Global Secondary Fund 8 LP	C/O ADAMS STREET PARTNERS, LLC	ONE NORTH WACKER DRIVE, SUITE 2700	CHICAGO	IL	ILLINOIS	60606	312-553-7890	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0000919574-25-007526	YES	101	0002102867	Meditation Capital Offshore Ltd.	MOURANT GOVERNANCE SERVICES (CAYMAN) LTD	94 SOLARIS AVE, BOX 1348	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1108	248-930-2441	CAYMAN ISLANDS							Other	Cayman Exempted Company	withinFiveYears	2025
0002064835-25-000053	YES	101	0002102593	Cavalry Capital Corp.	SUITE 1400 - 1050 WEST PENDER STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6E 3S7	+61 422 880 055	BRITISH COLUMBIA, CANADA							Corporation		withinFiveYears	2021
0001012975-25-000998	YES	101	0002046092	Adams Street (HNW Onshore) Global Secondary Fund 8 LP	C/O ADAMS STREET PARTNERS, LLC	ONE NORTH WACKER DRIVE, SUITE 2700	CHICAGO	IL	ILLINOIS	60606	312-553-7890	DELAWARE							Limited Partnership		withinFiveYears	2024
0001470831-25-000457	YES	101	0002100838	Fireside Ventures Investment Fund IV	1ST FLOOR, MIRAYA ROSE	VARTHUR HOBLI	BANGALORE, KARNATAKA	K7	INDIA	560066	91 9886467535	INDIA							Other	Indian Trust	withinFiveYears	2025
0001758821-25-000002	YES	101	0001758821	Windlift, Inc.	2445 S. Alston Avenue		Durham	NC	NORTH CAROLINA	27713	612-991-9721	DELAWARE				Windlift, LLC			Corporation		overFiveYears	
0001012975-25-000997	YES	101	0002046082	Adams Street (HNW Offshore) Global Secondary Fund 8 LP	C/O ADAMS STREET PARTNERS, LLC	ONE NORTH WACKER DRIVE, SUITE 2700	CHICAGO	IL	ILLINOIS	60606	312-553-7890	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0002100681-25-000001	YES	101	0002100681	Jack Rock Coal Opportunity Fund, L.P.	3333 PIEDMONT ROAD NE	SUITE 1475	ATLANTA	GA	GEORGIA	30305	404-566-8585	DELAWARE							Limited Partnership		withinFiveYears	2025
0000945621-25-001270	YES	101	0001958319	Unique Investments & Fintech - Limited Partnership	1 DERECH YITHAK RABIN		PETACH TIKVA	L3	ISRAEL	00000	972-732230000	ISRAEL	B.K. Sunstone Limited Partnership	A.C. R. H Research and Development Limited Partnership					Limited Partnership		overFiveYears	
0002074018-25-000002	YES	101	0002074018	Grant Park Ventures, LP - E1	2006 196TH ST SW	SUITE 114	LYNNWOOD	DE	DELAWARE	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002061619-25-000002	YES	101	0002061619	TPG Healthcare Partners III, L.P.	301 COMMERCE STREET	SUITE 3300	FORT WORTH	TX	TEXAS	76102	(817) 871-4000	DELAWARE							Limited Partnership		withinFiveYears	2024
0000945621-25-001269	YES	101	0002007167	Standard Investment Research SPV Holdings, LLC - Series 4	640 EIGHTH AVENUE	34TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-993-7100	DELAWARE							Limited Liability Company		withinFiveYears	2022
0000945621-25-001268	YES	101	0002006892	Standard Investment Research SPV Holdings, LLC - Series 3	640 EIGHTH AVENUE	34TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-993-7100	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001502736-25-000005	YES	101	0001502736	Border Bancshares, Inc.	133 N. MAIN STREET		GREENBUSH	MN	MINNESOTA	56726	218-782-4115	MINNESOTA							Corporation		overFiveYears	
0001713780-25-000004	YES	101	0001713780	Flywheel Exchange Inc.	1015 GLENWOOD AVENUE	FLOOR 3	MINNEAPOLIS	MN	MINNESOTA	55405	612-223-7359	DELAWARE				flywheel exchange LLC	Flywheel Exchange Inc.		Corporation		withinFiveYears	2020
0000945621-25-001267	YES	101	0002007021	Standard Investment Research SPV Holdings, LLC - Series 2	640 EIGHTH AVENUE	34TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-993-7100	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002073743-25-000003	YES	101	0002073743	New Founding Venture Fund LP - B4	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0001297275-25-000003	YES	101	0001297275	Prime Property Fund, LLC	3424 PEACHTREE RD., NE, 9TH FL.		ATLANTA	GA	GEORGIA	30326	(404) 846-1407	DELAWARE				Prime Property Fund LLC			Limited Liability Company		overFiveYears	
0000945621-25-001266	YES	101	0001425370	STANDARD INVESTMENT RESEARCH HEDGED EQUITY OVERSEAS FUND LTD	C/O SIR CAPITAL MANAGEMENT, L.P.	640 EIGHTH AVENUE, 34TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-993-7100	CAYMAN ISLANDS							Other	Cayman Islands Limited Company	overFiveYears	
0000945621-25-001265	YES	101	0001425378	STANDARD INVESTMENT RESEARCH HEDGED EQUITY FUND LP	C/O SIR CAPITAL MANAGEMENT, L.P.	640 EIGHTH AVENUE, 34TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-993-7100	DELAWARE							Limited Partnership		overFiveYears	
0002099261-25-000002	YES	101	0002099261	SiteVue AI Inc.	230 FRANKLIN ROAD	BUILDING 2B, SUITE 205	FRANKLIN	TN	TENNESSEE	37064	(423) 366-7733	DELAWARE							Corporation		withinFiveYears	2025
0000945621-25-001264	YES	101	0001513436	STANDARD INVESTMENT RESEARCH ENERGY OPPORTUNITIES OVERSEAS FUND, LTD.	C/O SIR CAPITAL MANAGEMENT, L.P.	640 EIGHTH AVENUE, 34TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-993-7100	CAYMAN ISLANDS							Other	A Cayman Islands Exempted Company	overFiveYears	
0000945621-25-001263	YES	101	0001513438	STANDARD INVESTMENT RESEARCH ENERGY OPPORTUNITIES FUND, L.P.	C/O SIR CAPITAL MANAGEMENT, L.P.	640 EIGHTH AVENUE, 34TH FLOOR	NEW YORK	NY	NEW YORK	10036	212-993-7100	DELAWARE							Limited Partnership		overFiveYears	
0002095429-25-000001	YES	101	0002095429	Visions Hotels Opportunity Fund 9 L.P.	508 WHITE SPRUCE BOULEVARD		ROCHESTER	NY	NEW YORK	14623	(607) 962-9868	NEW YORK							Limited Partnership		withinFiveYears	2025
0002084731-25-000001	YES	101	0002084731	Acretrader 272 LLC	112 W. CENTER STREET	SUITE 600	FAYETTEVILLE	AR	ARKANSAS	72701	4793355660	ARKANSAS							Limited Liability Company		withinFiveYears	2025
0002103121-25-000001	YES	101	0002103121	RCF III REIT LOAN, LLC	60 COLUMBUS CIRCLE, 19TH FL		NEW YORK	NY	NEW YORK	10023	212-257-5757	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002098082-25-000001	YES	101	0002098082	GHP SPV-B, L.P.	200 CLARENDON STREET	29TH FLOOR	BOSTON	MA	MASSACHUSETTS	02116	617-790-9400	DELAWARE							Limited Partnership		withinFiveYears	2025
0000950103-25-016740	YES	101	0002102921	StepStone Polaris SMA Opportunities Fund, L.P.	C/O STEPSTONE GROUP	4225 EXECUTIVE SQUARE, SUITE 1600	LA JOLLA	CA	CALIFORNIA	92037	(858) 558-9700	DELAWARE							Limited Partnership		withinFiveYears	2025
0002101768-25-000001	NO	102	0002101765	Brookfield Capital Partners VII-NUS L.P.	BROOKFIELD ASSET MANAGEMENT LTD.	BROOKFIELD PL., 250 VESEY ST., 15TH FL.	NEW YORK	NY	NEW YORK	10281-1023	(212) 417-7000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002101768-25-000001	YES	101	0002101768	Brookfield Capital Partners VII L.P.	BROOKFIELD ASSET MANAGEMENT LTD.	BROOKFIELD PL., 250 VESEY ST., 15TH FL.	NEW YORK	NY	NEW YORK	10281-1023	(212) 417-7000	DELAWARE							Limited Partnership		withinFiveYears	2025
0001213900-25-126892	YES	101	0002100500	Leadership Connect, Inc.	525 9TH STREET, NW	SUITE 600	WASHINGTON	DC	DISTRICT OF COLUMBIA	20004	(202) 347-7757	DISTRICT OF COLUMBIA	Leadership Directories, Inc.						Corporation		overFiveYears	
0002029213-25-000003	YES	101	0002029213	O Ltd.	Maison de Joie 202	5-1-11 Okusawa	Setagaya-ku, Tokyo	M0	JAPAN	158-0083	213-952-7300	DELAWARE							Corporation		withinFiveYears	2021
0001566114-25-000120	YES	101	0002101605	Calleva Trust - International Equity Fund	SILCHESTER INTERNATIONAL INVESTORS INC.	780 THIRD AVENUE, 42ND FL	NEW YORK	NY	NEW YORK	10017	212-376-7560	IRELAND							Other	Collective Investment in Transferable Securities	withinFiveYears	2025
0001775505-25-000003	YES	101	0001775505	Mara River Special Opportunities Fund LP	1 Alhambra Plaza	PH Floor	Coral Gables	FL	FLORIDA	33134	1-214-478-8750	DELAWARE				Mara River Capital Management LLC			Limited Partnership		overFiveYears	
